open,high,low,close,volume,adjusted_close,time
217.84333333333333,217.97333333333333,206.85666666666668,209.3867,89092527,209.3867,2022-05-24 00:00:00 Tuesday
207.95000000000002,223.10666666666668,207.67003333333332,219.6,92139324,219.6,2022-05-25 00:00:00 Wednesday
220.47333333333333,239.55663333333334,217.88666666666666,235.91,106003344,235.91,2022-05-26 00:00:00 Thursday
241.08333333333334,253.26666666666665,240.17703333333336,253.21,89294967,253.21,2022-05-27 00:00:00 Friday
257.94666666666666,259.59999999999997,244.74333333333334,252.7533,101914380,252.7533,2022-05-31 00:00:00 Tuesday
251.72,257.32666666666665,243.64,246.79,77247958,246.79,2022-06-01 00:00:00 Wednesday
244.15666666666667,264.21003333333334,242.0666666666667,258.3333,93473130,258.3333,2022-06-02 00:00:00 Thursday
243.225,247.79663333333335,233.41780000000003,234.5167,112393731,234.5167,2022-06-03 00:00:00 Friday
244.35333333333332,244.86666666666667,234.35,238.28,84204502,238.28,2022-06-06 00:00:00 Monday
234.0,239.99666666666667,230.09333333333333,238.8867,72808579,238.8867,2022-06-07 00:00:00 Tuesday
240.08666666666667,249.96333333333334,239.17666666666665,241.8667,76210615,241.8667,2022-06-08 00:00:00 Wednesday
249.34,255.54663333333335,239.32666666666668,239.7067,96491301,239.7067,2022-06-09 00:00:00 Thursday
235.15666666666667,239.5,227.91333333333333,232.23,98090904,232.23,2022-06-10 00:00:00 Friday
223.16666666666666,226.63333333333333,214.6833333333333,215.7367,102767259,215.7367,2022-06-13 00:00:00 Monday
218.28666666666666,226.33,211.73666666666668,220.89,97988781,220.89,2022-06-14 00:00:00 Tuesday
220.91666666666666,235.66330000000002,218.15,233.0,119131941,233.0,2022-06-15 00:00:00 Wednesday
222.73666666666668,225.16666666666666,208.69333333333336,213.1,107390691,213.1,2022-06-16 00:00:00 Thursday
213.4333333333333,220.96939999999998,213.1966666666667,216.76,92641767,216.76,2022-06-17 00:00:00 Friday
224.60333333333332,243.57736666666665,224.33333333333334,237.0367,122792972,237.0367,2022-06-21 00:00:00 Tuesday
234.50333333333333,246.83333333333334,233.82666666666668,236.0867,101527263,236.0867,2022-06-22 00:00:00 Wednesday
237.905,239.3166666666667,228.63666666666666,235.07,104202687,235.07,2022-06-23 00:00:00 Thursday
237.46833333333333,246.0666666666667,236.08666666666667,245.7067,95770701,245.7067,2022-06-24 00:00:00 Friday
249.36666666666667,252.07000000000002,242.56553333333332,244.92,89178297,244.92,2022-06-27 00:00:00 Monday
244.48333333333335,249.97,232.34333333333333,232.6633,90666501,232.6633,2022-06-28 00:00:00 Tuesday
230.5,231.17333333333332,222.27333333333334,228.49,82897258,228.49,2022-06-29 00:00:00 Wednesday
224.51,229.45666666666668,218.86333333333334,224.4733,94600437,224.4733,2022-06-30 00:00:00 Thursday
227.0,230.23000000000002,222.12003333333334,227.2633,74460448,227.2633,2022-07-01 00:00:00 Friday
223.0,233.14666666666668,216.1667,233.0667,84779095,233.0667,2022-07-05 00:00:00 Tuesday
230.78,234.56333333333336,227.18666666666664,231.7333,71853619,231.7333,2022-07-06 00:00:00 Wednesday
233.92,245.36166666666668,232.21,244.5433,81930688,244.5433,2022-07-07 00:00:00 Thursday
242.33333333333334,254.97996666666666,241.16143333333332,250.7633,101854074,250.7633,2022-07-08 00:00:00 Friday
252.10333333333332,253.06333333333336,233.62666666666667,234.3433,99509211,234.3433,2022-07-11 00:00:00 Monday
236.84666666666666,239.77333333333334,228.36833333333334,233.07,87930957,233.07,2022-07-12 00:00:00 Tuesday
225.5,242.05996666666667,225.03333333333333,237.04,97954497,237.04,2022-07-13 00:00:00 Wednesday
234.89666666666668,238.65333333333334,229.33333333333334,238.3133,78557488,238.3133,2022-07-14 00:00:00 Thursday
240.0,243.6233,236.89,240.0667,69683008,240.0667,2022-07-15 00:00:00 Friday
244.93666666666664,250.51666666666665,239.60333333333332,240.5467,82537438,240.5467,2022-07-18 00:00:00 Monday
245.0,247.14,236.97666666666666,245.53,80890099,245.53,2022-07-19 00:00:00 Tuesday
246.78333333333333,250.66333333333333,243.48299999999998,247.5,88864074,247.5,2022-07-20 00:00:00 Wednesday
255.10666666666668,273.26666666666665,254.86666666666667,271.7067,142032173,271.7067,2022-07-21 00:00:00 Thursday
276.21999999999997,280.7866666666667,270.7133333333333,272.2433,103472856,272.2433,2022-07-22 00:00:00 Friday
272.21666666666664,274.1466666666667,267.40003333333334,268.4333,64073518,268.4333,2022-07-25 00:00:00 Monday
266.5133333333333,267.30996666666664,256.2633333333333,258.86,66820768,258.86,2022-07-26 00:00:00 Tuesday
263.81,275.9256,261.7900333333333,274.82,88109997,274.82,2022-07-27 00:00:00 Wednesday
280.06666666666666,283.3,272.8,280.9,84722998,280.9,2022-07-28 00:00:00 Thursday
280.7,298.32,279.09999999999997,297.15,95312880,297.15,2022-07-29 00:00:00 Friday
301.27503333333334,311.8782333333333,295.0,297.2767,117042900,297.2767,2022-08-01 00:00:00 Monday
294.00336666666664,307.8333333333333,292.6667,300.5867,95577477,300.5867,2022-08-02 00:00:00 Tuesday
305.0,309.55,301.15003333333334,307.3967,80091115,307.3967,2022-08-03 00:00:00 Wednesday
311.0,313.6067,305.0,308.6334,72256315,308.6334,2022-08-04 00:00:00 Thursday
302.67,304.6066333333333,285.54466666666667,288.17,113172900,288.17,2022-08-05 00:00:00 Friday
295.0,305.2,289.0854,290.4233,99365283,290.4233,2022-08-08 00:00:00 Monday
290.29333333333335,292.3966666666667,279.3533333333333,283.3333,86244688,283.3333,2022-08-09 00:00:00 Tuesday
297.06666666666666,297.51,283.37,294.3567,94918854,294.3567,2022-08-10 00:00:00 Wednesday
296.5133333333333,298.2367,285.8333333333333,286.63,70155058,286.63,2022-08-11 00:00:00 Thursday
289.415,300.16,285.03333333333336,300.03,79657288,300.03,2022-08-12 00:00:00 Friday
301.7866666666667,313.13336666666663,301.23,309.32,89359170,309.32,2022-08-15 00:00:00 Monday
311.6667,314.6667,302.88336666666663,306.5634,88136301,306.5634,2022-08-16 00:00:00 Tuesday
303.3966666666667,309.6566666666667,300.03333333333336,303.9967,68765968,303.9967,2022-08-17 00:00:00 Wednesday
306.0,306.5,301.8533333333333,302.87,47500529,302.87,2022-08-18 00:00:00 Thursday
299.0,300.36,292.5,296.6667,61395391,296.6667,2022-08-19 00:00:00 Friday
291.91333333333336,292.40003333333334,286.2967,289.9133,55843345,289.9133,2022-08-22 00:00:00 Monday
291.4533333333333,298.82666666666665,287.92333333333335,296.4533,63985048,296.4533,2022-08-23 00:00:00 Tuesday
297.5633666666667,303.6466666666667,296.5,297.0967,57259708,297.0967,2022-08-24 00:00:00 Wednesday
302.36,302.96,291.6,296.07,53230008,296.07,2022-08-25 00:00:00 Thursday
297.43,302.0,287.47,288.09,57163953,288.09,2022-08-26 00:00:00 Friday
282.83,287.74,280.7,284.82,41864738,284.82,2022-08-29 00:00:00 Monday
287.865,288.48,272.65,277.7,50541762,277.7,2022-08-30 00:00:00 Tuesday
280.62,281.25,271.81,275.61,52107340,275.61,2022-08-31 00:00:00 Wednesday
272.575,277.58,266.15,277.16,54287020,277.16,2022-09-01 00:00:00 Thursday
281.065,282.35,269.08,270.21,50890090,270.21,2022-09-02 00:00:00 Friday
272.675,275.99,265.74,274.42,55859980,274.42,2022-09-06 00:00:00 Tuesday
273.1,283.84,272.27,283.7,50028922,283.7,2022-09-07 00:00:00 Wednesday
281.3,289.5,279.76,289.26,53713121,289.26,2022-09-08 00:00:00 Thursday
291.67,299.85,291.245,299.68,54470848,299.68,2022-09-09 00:00:00 Friday
300.72,305.49,300.4,304.42,48674602,304.42,2022-09-12 00:00:00 Monday
292.9,297.3999,290.4,292.13,68229617,292.13,2022-09-13 00:00:00 Tuesday
292.24,306.0,291.64,302.61,72628648,302.61,2022-09-14 00:00:00 Wednesday
301.825,309.12,300.7247,303.75,64795520,303.75,2022-09-15 00:00:00 Thursday
299.605,303.71,295.6005,303.35,87087789,303.35,2022-09-16 00:00:00 Friday
300.09,309.84,297.8,309.07,60231160,309.07,2022-09-19 00:00:00 Monday
306.91,313.33,305.58,308.73,61642781,308.73,2022-09-20 00:00:00 Tuesday
308.29,313.8,300.63,300.8,62555660,300.8,2022-09-21 00:00:00 Wednesday
299.86,301.29,285.82,288.59,70545406,288.59,2022-09-22 00:00:00 Thursday
283.09,284.5,272.82,275.33,63748359,275.33,2022-09-23 00:00:00 Friday
271.83,284.09,270.31,276.01,58076910,276.01,2022-09-26 00:00:00 Monday
283.84,288.67,277.51,282.94,61925191,282.94,2022-09-27 00:00:00 Tuesday
283.08,289.0,277.57,287.81,54664809,287.81,2022-09-28 00:00:00 Wednesday
282.76,283.65,265.78,268.21,77620641,268.21,2022-09-29 00:00:00 Thursday
266.145,275.57,262.47,265.25,67726602,265.25,2022-09-30 00:00:00 Friday
254.5,255.16,241.01,242.4,98363539,242.4,2022-10-03 00:00:00 Monday
250.52,257.5,242.01,249.44,109578492,249.44,2022-10-04 00:00:00 Tuesday
245.01,246.6697,233.27,240.81,86982672,240.81,2022-10-05 00:00:00 Wednesday
239.44,244.58,235.35,238.13,69298438,238.13,2022-10-06 00:00:00 Thursday
233.935,234.5715,222.02,223.07,83916797,223.07,2022-10-07 00:00:00 Friday
223.93,226.99,218.3582,222.96,67925023,222.96,2022-10-10 00:00:00 Monday
220.945,225.75,215.0,216.5,77013203,216.5,2022-10-11 00:00:00 Tuesday
215.33,219.2999,211.51,217.24,66860703,217.24,2022-10-12 00:00:00 Wednesday
208.3,222.99,206.22,221.72,91483047,221.72,2022-10-13 00:00:00 Thursday
224.01,226.26,204.16,204.99,94124516,204.99,2022-10-14 00:00:00 Friday
210.04,221.86,209.45,219.35,79428805,219.35,2022-10-17 00:00:00 Monday
229.5,229.82,217.25,220.19,75891914,220.19,2022-10-18 00:00:00 Tuesday
219.8,222.93,217.78,222.04,66571477,222.04,2022-10-19 00:00:00 Wednesday
208.28,215.55,202.0,207.28,117798094,207.28,2022-10-20 00:00:00 Thursday
206.415,214.66,203.8,214.44,75713750,214.44,2022-10-21 00:00:00 Friday
205.82,213.5,198.5863,211.25,100446797,211.25,2022-10-24 00:00:00 Monday
210.1,224.3498,210.0,222.415,96507875,222.415,2022-10-25 00:00:00 Tuesday
219.4,230.6,218.2,224.64,85327078,224.64,2022-10-26 00:00:00 Wednesday
229.77,233.81,222.85,225.09,61638820,225.09,2022-10-27 00:00:00 Thursday
225.4,228.86,216.35,228.52,69152391,228.52,2022-10-28 00:00:00 Friday
226.19,229.85,221.94,227.54,61554340,227.54,2022-10-31 00:00:00 Monday
234.05,237.3951,227.28,227.82,62688820,227.82,2022-11-01 00:00:00 Tuesday
226.04,227.8699,214.82,214.98,63070289,214.98,2022-11-02 00:00:00 Wednesday
211.36,221.2,210.14,215.31,56538848,215.31,2022-11-03 00:00:00 Thursday
222.6,223.8,203.08,207.47,98622211,207.47,2022-11-04 00:00:00 Friday
208.65,208.9,196.66,197.08,93916523,197.08,2022-11-07 00:00:00 Monday
194.02,195.2,186.75,191.3,128803398,191.3,2022-11-08 00:00:00 Tuesday
190.775,195.89,177.12,177.59,127062703,177.59,2022-11-09 00:00:00 Wednesday
189.9,191.0,180.03,190.72,132703000,190.72,2022-11-10 00:00:00 Thursday
186.0,196.52,182.59,195.97,114403602,195.97,2022-11-11 00:00:00 Friday
192.77,195.73,186.34,190.95,92226648,190.95,2022-11-14 00:00:00 Monday
195.88,200.8237,192.06,194.42,91293789,194.42,2022-11-15 00:00:00 Tuesday
191.51,192.57,185.66,186.92,66567602,186.92,2022-11-16 00:00:00 Wednesday
183.96,186.16,180.9,183.17,64335969,183.17,2022-11-17 00:00:00 Thursday
185.05,185.19,176.55,180.19,76048875,180.19,2022-11-18 00:00:00 Friday
175.85,176.77,167.54,167.87,92882711,167.87,2022-11-21 00:00:00 Monday
168.63,170.92,166.185,169.91,78452328,169.91,2022-11-22 00:00:00 Tuesday
173.57,183.62,172.5,183.2,109536703,183.2,2022-11-23 00:00:00 Wednesday
185.06,185.2,180.63,182.86,50672738,182.86,2022-11-25 00:00:00 Friday
179.96,188.5,179.0,182.92,93038148,182.92,2022-11-28 00:00:00 Monday
184.99,186.38,178.75,180.83,83357109,180.83,2022-11-29 00:00:00 Tuesday
182.43,194.76,180.6301,194.7,109186398,194.7,2022-11-30 00:00:00 Wednesday
197.08,198.92,191.8,194.7,80046211,194.7,2022-12-01 00:00:00 Thursday
191.78,196.25,191.11,194.86,73645922,194.86,2022-12-02 00:00:00 Friday
189.44,191.27,180.55,182.45,93122672,182.45,2022-12-05 00:00:00 Monday
181.215,183.65,175.33,179.82,92150812,179.82,2022-12-06 00:00:00 Tuesday
175.03,179.38,172.218,174.04,84213281,174.04,2022-12-07 00:00:00 Wednesday
172.2,175.2,169.06,173.44,97624484,173.44,2022-12-08 00:00:00 Thursday
173.84,182.5,173.36,179.05,104872305,179.05,2022-12-09 00:00:00 Friday
176.1,177.37,167.52,167.82,109794492,167.82,2022-12-12 00:00:00 Monday
174.87,175.05,156.91,160.95,175862703,160.95,2022-12-13 00:00:00 Tuesday
159.25,161.62,155.31,156.8,140682297,156.8,2022-12-14 00:00:00 Wednesday
153.44,160.9299,153.28,157.67,122334492,157.67,2022-12-15 00:00:00 Thursday
159.635,160.99,150.04,150.23,139032188,150.23,2022-12-16 00:00:00 Friday
154.0,155.25,145.82,149.87,139390594,149.87,2022-12-19 00:00:00 Monday
146.05,148.47,137.66,137.8,159563297,137.8,2022-12-20 00:00:00 Tuesday
139.335,141.26,135.89,137.57,145417406,137.57,2022-12-21 00:00:00 Wednesday
136.0,136.63,122.26,125.35,210090297,125.35,2022-12-22 00:00:00 Thursday
126.37,128.6173,121.02,123.15,166989703,123.15,2022-12-23 00:00:00 Friday
117.495,119.67,108.76,109.1,208643391,109.1,2022-12-27 00:00:00 Tuesday
110.35,116.27,108.24,112.71,221070500,112.71,2022-12-28 00:00:00 Wednesday
120.385,123.57,117.495,121.82,221923297,121.82,2022-12-29 00:00:00 Thursday
119.95,124.48,119.75,123.18,157777297,123.18,2022-12-30 00:00:00 Friday
118.47,118.8,104.64,108.1,231402797,108.1,2023-01-03 00:00:00 Tuesday
109.11,114.59,107.52,113.64,180388984,113.64,2023-01-04 00:00:00 Wednesday
110.51,111.75,107.1601,110.34,157986297,110.34,2023-01-05 00:00:00 Thursday
103.0,114.39,101.81,113.06,220911109,113.06,2023-01-06 00:00:00 Friday
118.96,123.52,117.11,119.77,190284000,119.77,2023-01-09 00:00:00 Monday
121.07,122.76,114.92,118.85,167642500,118.85,2023-01-10 00:00:00 Tuesday
122.09,125.95,120.51,123.22,183810797,123.22,2023-01-11 00:00:00 Wednesday
122.56,124.1311,117.0,123.56,169400891,123.56,2023-01-12 00:00:00 Thursday
116.55,122.63,115.6,122.4,180714094,122.4,2023-01-13 00:00:00 Friday
125.695,131.7,125.02,131.49,186476984,131.49,2023-01-17 00:00:00 Tuesday
136.555,136.68,127.01,128.78,195680297,128.78,2023-01-18 00:00:00 Wednesday
127.26,129.99,124.3082,127.17,170291906,127.17,2023-01-19 00:00:00 Thursday
128.68,133.51,127.3466,133.42,138858094,133.42,2023-01-20 00:00:00 Friday
135.87,145.3793,134.27,143.75,203119203,143.75,2023-01-23 00:00:00 Monday
143.0,146.5,141.1,143.89,158699109,143.89,2023-01-24 00:00:00 Tuesday
141.905,146.41,138.07,144.43,192734297,144.43,2023-01-25 00:00:00 Wednesday
159.965,161.42,154.76,160.27,234815109,160.27,2023-01-26 00:00:00 Thursday
162.43,180.68,161.17,177.9,306590594,177.9,2023-01-27 00:00:00 Friday
178.05,179.77,166.5,166.66,230878797,166.66,2023-01-30 00:00:00 Monday
164.57,174.3,162.78,173.22,196813500,173.22,2023-01-31 00:00:00 Tuesday
173.89,183.805,169.93,181.41,213806297,181.41,2023-02-01 00:00:00 Wednesday
187.325,196.7501,182.61,188.27,217448297,188.27,2023-02-02 00:00:00 Thursday
183.95,199.0,183.69,189.98,232662000,189.98,2023-02-03 00:00:00 Friday
193.01,198.17,189.92,194.76,186188094,194.76,2023-02-06 00:00:00 Monday
196.43,197.5,189.55,196.81,186010297,196.81,2023-02-07 00:00:00 Tuesday
196.1,203.0,194.31,201.29,180673594,201.29,2023-02-08 00:00:00 Wednesday
207.775,214.0,204.77,207.32,215431391,207.32,2023-02-09 00:00:00 Thursday
202.225,206.2,192.89,196.89,204754094,196.89,2023-02-10 00:00:00 Friday
194.415,196.3,187.61,194.64,172475500,194.64,2023-02-13 00:00:00 Monday
191.94,209.82,189.44,209.25,216455703,209.25,2023-02-14 00:00:00 Tuesday
211.755,214.66,206.11,214.24,182108609,214.24,2023-02-15 00:00:00 Wednesday
210.78,217.65,201.84,202.04,229586500,202.04,2023-02-16 00:00:00 Thursday
199.985,208.44,197.5,208.31,213738500,208.31,2023-02-17 00:00:00 Friday
204.99,209.71,197.22,197.37,180018594,197.37,2023-02-21 00:00:00 Tuesday
197.93,201.99,191.78,200.86,191828500,200.86,2023-02-22 00:00:00 Wednesday
203.91,205.14,196.33,202.07,146360000,202.07,2023-02-23 00:00:00 Thursday
196.325,197.6695,192.8,196.88,142228094,196.88,2023-02-24 00:00:00 Friday
202.03,209.42,201.26,207.63,161028297,207.63,2023-02-27 00:00:00 Monday
210.59,211.23,203.75,205.71,153144891,205.71,2023-02-28 00:00:00 Tuesday
206.21,207.2,198.52,202.77,156852797,202.77,2023-03-01 00:00:00 Wednesday
186.74,193.7499,186.01,190.9,181979203,190.9,2023-03-02 00:00:00 Thursday
194.795,200.48,192.88,197.79,154193297,197.79,2023-03-03 00:00:00 Friday
198.54,198.6,192.3,193.81,128100094,193.81,2023-03-06 00:00:00 Monday
191.38,194.2,186.1,187.71,148125797,187.71,2023-03-07 00:00:00 Tuesday
185.04,186.5,180.0,182.0,151897797,182.0,2023-03-08 00:00:00 Wednesday
180.25,185.18,172.5124,172.92,170023812,172.92,2023-03-09 00:00:00 Thursday
175.13,178.29,168.44,173.44,191488891,173.44,2023-03-10 00:00:00 Friday
167.455,177.35,163.91,174.48,167790297,174.48,2023-03-13 00:00:00 Monday
177.31,183.8,177.1401,183.26,143717906,183.26,2023-03-14 00:00:00 Tuesday
180.8,182.34,176.03,180.45,145995594,180.45,2023-03-15 00:00:00 Wednesday
180.365,185.81,178.84,184.13,121374492,184.13,2023-03-16 00:00:00 Thursday
184.515,186.2199,177.33,180.13,133197109,180.13,2023-03-17 00:00:00 Friday
178.08,186.44,176.35,183.25,129684398,183.25,2023-03-20 00:00:00 Monday
188.28,198.0,188.04,197.58,153391391,197.58,2023-03-21 00:00:00 Tuesday
199.3,200.66,190.95,191.15,150376406,191.15,2023-03-22 00:00:00 Wednesday
195.26,199.31,188.65,192.22,144193906,192.22,2023-03-23 00:00:00 Thursday
191.65,192.36,187.15,190.41,116531602,190.41,2023-03-24 00:00:00 Friday
194.415,197.39,189.94,191.81,120851602,191.81,2023-03-27 00:00:00 Monday
192.0,192.35,185.43,189.19,98654641,189.19,2023-03-28 00:00:00 Tuesday
193.13,195.29,189.44,193.88,123660000,193.88,2023-03-29 00:00:00 Wednesday
195.58,197.33,194.42,195.28,110252203,195.28,2023-03-30 00:00:00 Thursday
197.53,207.79,197.2,207.46,170222094,207.46,2023-03-31 00:00:00 Friday
199.91,202.6897,192.2,194.77,169545906,194.77,2023-04-03 00:00:00 Monday
197.32,198.7446,190.32,192.58,126463797,192.58,2023-04-04 00:00:00 Tuesday
190.515,190.68,183.76,185.52,133882500,185.52,2023-04-05 00:00:00 Wednesday
183.08,186.39,179.74,185.06,123857906,185.06,2023-04-06 00:00:00 Thursday
179.94,185.1,176.11,184.51,142154594,184.51,2023-04-10 00:00:00 Monday
186.69,189.19,185.6475,186.79,115770898,186.79,2023-04-11 00:00:00 Tuesday
190.74,191.5846,180.31,180.54,150256297,180.54,2023-04-12 00:00:00 Wednesday
182.955,186.5,180.94,185.9,112933000,185.9,2023-04-13 00:00:00 Thursday
183.95,186.28,182.01,185.0,96438656,185.0,2023-04-14 00:00:00 Friday
186.32,189.69,182.69,187.04,116662203,187.04,2023-04-17 00:00:00 Monday
187.15,187.69,183.5775,184.31,92067023,184.31,2023-04-18 00:00:00 Tuesday
179.1,183.5,177.65,180.59,125732703,180.59,2023-04-19 00:00:00 Wednesday
166.165,169.7,160.56,162.99,210970797,162.99,2023-04-20 00:00:00 Thursday
164.8,166.0,161.3208,165.08,123539000,165.08,2023-04-21 00:00:00 Friday
164.65,165.65,158.61,162.55,140006594,162.55,2023-04-24 00:00:00 Monday
159.82,163.47,158.75,160.67,121999297,160.67,2023-04-25 00:00:00 Tuesday
160.29,160.67,153.14,153.75,153364094,153.75,2023-04-26 00:00:00 Wednesday
152.64,160.48,152.37,160.19,127015203,160.19,2023-04-27 00:00:00 Thursday
160.9,165.0,157.32,164.31,122515797,164.31,2023-04-28 00:00:00 Friday
163.17,163.28,158.83,161.83,109015000,161.83,2023-05-01 00:00:00 Monday
161.88,165.49,158.93,160.31,128259695,160.31,2023-05-02 00:00:00 Tuesday
160.01,165.0,159.91,160.61,119728000,160.61,2023-05-03 00:00:00 Wednesday
162.71,162.95,159.65,161.2,95108484,161.2,2023-05-04 00:00:00 Thursday
163.97,170.7899,163.51,170.06,107607297,170.06,2023-05-05 00:00:00 Friday
173.72,173.8,169.19,171.79,112249398,171.79,2023-05-08 00:00:00 Monday
168.95,169.82,166.56,169.15,88965039,169.15,2023-05-09 00:00:00 Tuesday
172.55,174.43,166.68,168.54,119840703,168.54,2023-05-10 00:00:00 Wednesday
168.7,173.57,166.79,172.08,103889906,172.08,2023-05-11 00:00:00 Thursday
176.07,177.38,167.23,167.98,157849594,167.98,2023-05-12 00:00:00 Friday
167.655,169.76,164.5499,166.35,105592492,166.35,2023-05-15 00:00:00 Monday
165.65,169.5184,164.35,166.52,98288789,166.52,2023-05-16 00:00:00 Tuesday
168.41,174.5,167.185,173.86,125473602,173.86,2023-05-17 00:00:00 Wednesday
174.22,177.06,172.45,176.89,109520305,176.89,2023-05-18 00:00:00 Thursday
177.17,181.95,176.31,180.14,136196703,180.14,2023-05-19 00:00:00 Friday
180.7,189.32,180.11,188.87,132001406,188.87,2023-05-22 00:00:00 Monday
186.2,192.96,185.26,185.77,156952094,185.77,2023-05-23 00:00:00 Tuesday
182.23,184.22,178.22,182.9,137605109,182.9,2023-05-24 00:00:00 Wednesday
186.54,186.78,180.58,184.47,96870719,184.47,2023-05-25 00:00:00 Thursday
184.62,198.6,184.53,193.17,162061500,193.17,2023-05-26 00:00:00 Friday
200.1,204.48,197.53,201.16,128818703,201.16,2023-05-30 00:00:00 Tuesday
199.78,203.95,195.12,203.93,150711703,203.93,2023-05-31 00:00:00 Wednesday
202.59,209.8,199.37,207.52,148029906,207.52,2023-06-01 00:00:00 Thursday
210.15,217.25,209.752,213.97,164398406,213.97,2023-06-02 00:00:00 Friday
217.8,221.29,214.52,217.61,151143109,217.61,2023-06-05 00:00:00 Monday
216.14,221.91,212.53,221.31,146911594,221.31,2023-06-06 00:00:00 Tuesday
228.0,230.8296,223.2,224.57,185710797,224.57,2023-06-07 00:00:00 Wednesday
224.22,235.23,223.01,234.86,164489703,234.86,2023-06-08 00:00:00 Thursday
249.07,252.42,242.02,244.4,200242406,244.4,2023-06-09 00:00:00 Friday
247.94,250.97,244.59,249.83,150740500,249.83,2023-06-12 00:00:00 Monday
253.51,259.68,251.34,258.71,162384297,258.71,2023-06-13 00:00:00 Tuesday
260.17,261.57,250.5,256.79,170575500,256.79,2023-06-14 00:00:00 Wednesday
248.4,258.95,247.29,255.9,160171203,255.9,2023-06-15 00:00:00 Thursday
258.92,263.6,257.2091,260.54,167915594,260.54,2023-06-16 00:00:00 Friday
261.5,274.75,261.12,274.45,165611203,274.45,2023-06-20 00:00:00 Tuesday
275.13,276.99,257.78,259.46,211797109,259.46,2023-06-21 00:00:00 Wednesday
250.77,265.0,248.25,264.61,166875906,264.61,2023-06-22 00:00:00 Thursday
259.29,262.45,252.8,256.6,177460797,256.6,2023-06-23 00:00:00 Friday
250.065,258.37,240.7,241.05,179990594,241.05,2023-06-26 00:00:00 Monday
243.24,250.3899,240.85,250.21,164968188,250.21,2023-06-27 00:00:00 Tuesday
249.7,259.88,248.89,256.24,159770797,256.24,2023-06-28 00:00:00 Wednesday
258.03,260.74,253.61,257.5,131283406,257.5,2023-06-29 00:00:00 Thursday
260.6,264.45,259.89,261.77,112620797,261.77,2023-06-30 00:00:00 Friday
276.49,284.25,275.11,279.82,118999000,279.82,2023-07-03 00:00:00 Monday
278.82,283.85,277.6,282.48,131530891,282.48,2023-07-05 00:00:00 Wednesday
278.09,279.97,272.88,276.54,120707398,276.54,2023-07-06 00:00:00 Thursday
278.43,280.78,273.77,274.43,113879203,274.43,2023-07-07 00:00:00 Friday
276.47,277.52,265.1,269.61,119425398,269.61,2023-07-10 00:00:00 Monday
268.65,270.9,266.37,269.79,91972359,269.79,2023-07-11 00:00:00 Tuesday
276.325,276.52,271.46,271.99,95672141,271.99,2023-07-12 00:00:00 Wednesday
274.59,279.45,270.6,277.9,112681508,277.9,2023-07-13 00:00:00 Thursday
277.01,285.3,276.31,281.38,120062398,281.38,2023-07-14 00:00:00 Friday
286.625,292.23,283.57,290.38,131569594,290.38,2023-07-17 00:00:00 Monday
290.15,295.26,286.01,293.34,112434703,293.34,2023-07-18 00:00:00 Tuesday
296.04,299.29,289.5201,291.26,142355391,291.26,2023-07-19 00:00:00 Wednesday
279.56,280.93,261.2,262.9,175158297,262.9,2023-07-20 00:00:00 Thursday
268.0,268.0,255.8,260.02,161796094,260.02,2023-07-21 00:00:00 Friday
255.85,269.85,254.12,269.06,137004984,269.06,2023-07-24 00:00:00 Monday
272.38,272.9,265.0,265.28,112757297,265.28,2023-07-25 00:00:00 Tuesday
263.25,268.04,261.75,264.35,95856180,264.35,2023-07-26 00:00:00 Wednesday
268.31,269.13,255.3,255.71,103697297,255.71,2023-07-27 00:00:00 Thursday
259.86,267.25,258.2312,266.44,111446000,266.44,2023-07-28 00:00:00 Friday
267.48,269.08,263.78,267.43,84582172,267.43,2023-07-31 00:00:00 Monday
266.26,266.47,260.25,261.07,83645719,261.07,2023-08-01 00:00:00 Tuesday
255.57,259.52,250.49,254.11,101752898,254.11,2023-08-02 00:00:00 Wednesday
252.04,260.49,252.0,259.32,97829555,259.32,2023-08-03 00:00:00 Thursday
260.97,264.77,253.11,253.86,99539914,253.86,2023-08-04 00:00:00 Friday
251.45,253.6511,242.76,251.45,111097906,251.45,2023-08-07 00:00:00 Monday
247.45,250.92,245.01,249.7,96642180,249.7,2023-08-08 00:00:00 Tuesday
250.87,251.1,241.9,242.19,101596305,242.19,2023-08-09 00:00:00 Wednesday
245.4,251.8,243.0,245.34,109498602,245.34,2023-08-10 00:00:00 Thursday
241.77,243.79,238.02,242.65,99038641,242.65,2023-08-11 00:00:00 Friday
235.7,240.66,233.75,239.76,98595328,239.76,2023-08-14 00:00:00 Monday
238.73,240.5,232.61,232.96,88197602,232.96,2023-08-15 00:00:00 Tuesday
228.02,233.97,225.38,225.6,112484492,225.6,2023-08-16 00:00:00 Wednesday
226.06,226.74,218.83,219.22,120718398,219.22,2023-08-17 00:00:00 Thursday
214.12,217.58,212.36,215.49,136276609,215.49,2023-08-18 00:00:00 Friday
221.5512,232.1343,220.58,231.28,135702703,231.28,2023-08-21 00:00:00 Monday
240.25,240.82,229.55,233.19,130597906,233.19,2023-08-22 00:00:00 Tuesday
229.34,238.98,229.29,236.86,101077602,236.86,2023-08-23 00:00:00 Wednesday
238.66,238.92,228.1801,230.04,99777430,230.04,2023-08-24 00:00:00 Thursday
231.31,239.0,230.35,238.59,106612203,238.59,2023-08-25 00:00:00 Friday
